Symbol,Security Name,Market Category,Reg SHO Threshold Flag,Rule 3210,Filler,Date,ID
EDOC,GLOBAL X FDS TELEMEDICINE & DI,G,Y,N,,20200825,20200825230031
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200825,20200825230031
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200825,20200825230031
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200825,20200825230031
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200825,20200825230031
MARA,MARATHON PATENT GROUP INC COM,S,Y,N,,20200825,20200825230031
PECK,"THE PECK COMPANY HOLDINGS, INC",S,Y,N,,20200825,20200825230031
PIZ,INVESCO EXCHANGE-TRADED FD TR,G,Y,N,,20200825,20200825230031
POLA,POLAR PWR INC. COM,S,Y,N,,20200825,20200825230031
PSTV,PLUS THERAPEUTICS INC COM NEW,S,Y,N,,20200825,20200825230031
TUR,ISHARES MSCI TURKEY ETF,G,Y,N,,20200825,20200825230031
AIHS,SENMIAO TECHNOLOGY LTD COM,S,Y,N,,20200826,20200826230032
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200826,20200826230032
AREC,AMERICAN RES CORP COM NEW,S,Y,N,,20200826,20200826230032
BFRA,BIOFRONTERA AG ADS (DEU),S,Y,N,,20200826,20200826230032
EDOC,GLOBAL X FDS TELEMEDICINE & DI,G,Y,N,,20200826,20200826230032
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200826,20200826230032
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200826,20200826230032
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200826,20200826230032
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200826,20200826230032
MARA,MARATHON PATENT GROUP INC COM,S,Y,N,,20200826,20200826230032
POLA,POLAR PWR INC. COM,S,Y,N,,20200826,20200826230032
PSTV,PLUS THERAPEUTICS INC COM NEW,S,Y,N,,20200826,20200826230032
TUR,ISHARES MSCI TURKEY ETF,G,Y,N,,20200826,20200826230032
AESE,ALLIED ESPORTS ENTMT INC COM,S,Y,N,,20200827,20200827230031
AIHS,SENMIAO TECHNOLOGY LTD COM,S,Y,N,,20200827,20200827230031
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200827,20200827230031
AREC,AMERICAN RES CORP COM NEW,S,Y,N,,20200827,20200827230031
BFRA,BIOFRONTERA AG ADS (DEU),S,Y,N,,20200827,20200827230031
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200827,20200827230031
EDOC,GLOBAL X FDS TELEMEDICINE & DI,G,Y,N,,20200827,20200827230031
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200827,20200827230031
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200827,20200827230031
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200827,20200827230031
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200827,20200827230031
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200827,20200827230031
MARA,MARATHON PATENT GROUP INC COM,S,Y,N,,20200827,20200827230031
POLA,POLAR PWR INC. COM,S,Y,N,,20200827,20200827230031
PSTV,PLUS THERAPEUTICS INC COM NEW,S,Y,N,,20200827,20200827230031
TUR,ISHARES MSCI TURKEY ETF,G,Y,N,,20200827,20200827230031
AESE,ALLIED ESPORTS ENTMT INC COM,S,Y,N,,20200828,20200828230029
AIHS,SENMIAO TECHNOLOGY LTD COM,S,Y,N,,20200828,20200828230029
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200828,20200828230029
AREC,AMERICAN RES CORP COM NEW,S,Y,N,,20200828,20200828230029
BFRA,BIOFRONTERA AG ADS (DEU),S,Y,N,,20200828,20200828230029
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200828,20200828230029
EDOC,GLOBAL X FDS TELEMEDICINE & DI,G,Y,N,,20200828,20200828230029
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200828,20200828230029
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200828,20200828230029
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200828,20200828230029
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200828,20200828230029
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200828,20200828230029
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200828,20200828230029
MARA,MARATHON PATENT GROUP INC COM,S,Y,N,,20200828,20200828230029
POLA,POLAR PWR INC. COM,S,Y,N,,20200828,20200828230029
PSTV,PLUS THERAPEUTICS INC COM NEW,S,Y,N,,20200828,20200828230029
SHIP,SEANERGY MARITIME HOLDINGS COR,S,Y,N,,20200828,20200828230029
TUR,ISHARES MSCI TURKEY ETF,G,Y,N,,20200828,20200828230029
XAIR,BEYOND AIR INC COM,S,Y,N,,20200828,20200828230029
AESE,ALLIED ESPORTS ENTMT INC COM,S,Y,N,,20200831,20200831230030
AIHS,SENMIAO TECHNOLOGY LTD COM,S,Y,N,,20200831,20200831230030
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200831,20200831230030
AREC,AMERICAN RES CORP COM NEW,S,Y,N,,20200831,20200831230030
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200831,20200831230030
EDOC,GLOBAL X FDS TELEMEDICINE & DI,G,Y,N,,20200831,20200831230030
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200831,20200831230030
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200831,20200831230030
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200831,20200831230030
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200831,20200831230030
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200831,20200831230030
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200831,20200831230030
MARA,MARATHON PATENT GROUP INC COM,S,Y,N,,20200831,20200831230030
MTP,MIDATECH PHARMA PLC  SPONSORED,S,Y,N,,20200831,20200831230030
POLA,POLAR PWR INC. COM,S,Y,N,,20200831,20200831230030
SHIP,SEANERGY MARITIME HOLDINGS COR,S,Y,N,,20200831,20200831230030
XAIR,BEYOND AIR INC COM,S,Y,N,,20200831,20200831230030
AESE,ALLIED ESPORTS ENTMT INC COM,S,Y,N,,20200901,20200901230032
AIHS,SENMIAO TECHNOLOGY LTD COM,S,Y,N,,20200901,20200901230032
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200901,20200901230032
CGIX,CANCER GENETICS INC COM NEW,S,Y,N,,20200901,20200901230032
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200901,20200901230032
EDOC,GLOBAL X FDS TELEMEDICINE & DI,G,Y,N,,20200901,20200901230032
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200901,20200901230032
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200901,20200901230032
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200901,20200901230032
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200901,20200901230032
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200901,20200901230032
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200901,20200901230032
MARA,MARATHON PATENT GROUP INC COM,S,Y,N,,20200901,20200901230032
MTP,MIDATECH PHARMA PLC  SPONSORED,S,Y,N,,20200901,20200901230032
MVIS,MICROVISION INC COM (WASH),G,Y,N,,20200901,20200901230032
PIXY,SHIFTPIXY INC COM NEW,S,Y,N,,20200901,20200901230032
POLA,POLAR PWR INC. COM,S,Y,N,,20200901,20200901230032
SHIP,SEANERGY MARITIME HOLDINGS COR,S,Y,N,,20200901,20200901230032
XAIR,BEYOND AIR INC COM,S,Y,N,,20200901,20200901230032
AESE,ALLIED ESPORTS ENTMT INC COM,S,Y,N,,20200902,20200902230031
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200902,20200902230031
CGIX,CANCER GENETICS INC COM NEW,S,Y,N,,20200902,20200902230031
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200902,20200902230031
EDOC,GLOBAL X FDS TELEMEDICINE & DI,G,Y,N,,20200902,20200902230031
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200902,20200902230031
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200902,20200902230031
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200902,20200902230031
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200902,20200902230031
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200902,20200902230031
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200902,20200902230031
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200902,20200902230031
MARA,MARATHON PATENT GROUP INC COM,S,Y,N,,20200902,20200902230031
MTP,MIDATECH PHARMA PLC  SPONSORED,S,Y,N,,20200902,20200902230031
MVIS,MICROVISION INC COM (WASH),G,Y,N,,20200902,20200902230031
PIXY,SHIFTPIXY INC COM NEW,S,Y,N,,20200902,20200902230031
POLA,POLAR PWR INC. COM,S,Y,N,,20200902,20200902230031
SHIP,SEANERGY MARITIME HOLDINGS COR,S,Y,N,,20200902,20200902230031
XAIR,BEYOND AIR INC COM,S,Y,N,,20200902,20200902230031
AESE,ALLIED ESPORTS ENTMT INC COM,S,Y,N,,20200903,20200903230031
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200903,20200903230031
CGIX,CANCER GENETICS INC COM NEW,S,Y,N,,20200903,20200903230031
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200903,20200903230031
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200903,20200903230031
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200903,20200903230031
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200903,20200903230031
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200903,20200903230031
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200903,20200903230031
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200903,20200903230031
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200903,20200903230031
MARA,MARATHON PATENT GROUP INC COM,S,Y,N,,20200903,20200903230031
MTP,MIDATECH PHARMA PLC  SPONSORED,S,Y,N,,20200903,20200903230031
MVIS,MICROVISION INC COM (WASH),G,Y,N,,20200903,20200903230031
PIXY,SHIFTPIXY INC COM NEW,S,Y,N,,20200903,20200903230031
POLA,POLAR PWR INC. COM,S,Y,N,,20200903,20200903230031
SHIP,SEANERGY MARITIME HOLDINGS COR,S,Y,N,,20200903,20200903230031
XAIR,BEYOND AIR INC COM,S,Y,N,,20200903,20200903230031
AESE,ALLIED ESPORTS ENTMT INC COM,S,Y,N,,20200904,20200904230031
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200904,20200904230031
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200904,20200904230031
CGIX,CANCER GENETICS INC COM NEW,S,Y,N,,20200904,20200904230031
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200904,20200904230031
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200904,20200904230031
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200904,20200904230031
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200904,20200904230031
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200904,20200904230031
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200904,20200904230031
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200904,20200904230031
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200904,20200904230031
MTP,MIDATECH PHARMA PLC  SPONSORED,S,Y,N,,20200904,20200904230031
MVIS,MICROVISION INC COM (WASH),G,Y,N,,20200904,20200904230031
PIXY,SHIFTPIXY INC COM NEW,S,Y,N,,20200904,20200904230031
SHIP,SEANERGY MARITIME HOLDINGS COR,S,Y,N,,20200904,20200904230031
XAIR,BEYOND AIR INC COM,S,Y,N,,20200904,20200904230031
AESE,ALLIED ESPORTS ENTMT INC COM,S,Y,N,,20200908,20200908230033
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200908,20200908230033
BLNK,BLINK CHARGING CO COM,S,Y,N,,20200908,20200908230033
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200908,20200908230033
CGIX,CANCER GENETICS INC COM NEW,S,Y,N,,20200908,20200908230033
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200908,20200908230033
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200908,20200908230033
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200908,20200908230033
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200908,20200908230033
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200908,20200908230033
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200908,20200908230033
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200908,20200908230033
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200908,20200908230033
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200908,20200908230033
MVIS,MICROVISION INC COM (WASH),G,Y,N,,20200908,20200908230033
PIXY,SHIFTPIXY INC COM NEW,S,Y,N,,20200908,20200908230033
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200908,20200908230033
VVPR,VIVOPOWER INTERNATIONAL PLC SH,S,Y,N,,20200908,20200908230033
XAIR,BEYOND AIR INC COM,S,Y,N,,20200908,20200908230033
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200909,20200909230031
BLNK,BLINK CHARGING CO COM,S,Y,N,,20200909,20200909230031
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200909,20200909230031
CGIX,CANCER GENETICS INC COM NEW,S,Y,N,,20200909,20200909230031
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200909,20200909230031
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200909,20200909230031
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200909,20200909230031
FDNI,FIRST TR ETF II DOW JONES  INT,G,Y,N,,20200909,20200909230031
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200909,20200909230031
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200909,20200909230031
GEVO,GEVO INC COM PAR $.01 NEW,S,Y,N,,20200909,20200909230031
GLDI,CREDIT SUISSE X-LINKS GOLD SHS,G,Y,N,,20200909,20200909230031
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200909,20200909230031
HERO,GLOBAL X FDS VIDEO GAMES & ESP,G,Y,N,,20200909,20200909230031
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200909,20200909230031
MVIS,MICROVISION INC COM (WASH),G,Y,N,,20200909,20200909230031
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200909,20200909230031
VVPR,VIVOPOWER INTERNATIONAL PLC SH,S,Y,N,,20200909,20200909230031
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200910,20200910230030
BLNK,BLINK CHARGING CO COM,S,Y,N,,20200910,20200910230030
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200910,20200910230030
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200910,20200910230030
ETACU,E MERGE TECHNOLOGY ACQUISITION,S,Y,N,,20200910,20200910230030
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200910,20200910230030
FDNI,FIRST TR ETF II DOW JONES  INT,G,Y,N,,20200910,20200910230030
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200910,20200910230030
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200910,20200910230030
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200910,20200910230030
HERO,GLOBAL X FDS VIDEO GAMES & ESP,G,Y,N,,20200910,20200910230030
HJLI,HANCOCK JAFFE LABORATORIES INC,S,Y,N,,20200910,20200910230030
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200910,20200910230030
VVPR,VIVOPOWER INTERNATIONAL PLC SH,S,Y,N,,20200910,20200910230030
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200911,20200911230031
BLNK,BLINK CHARGING CO COM,S,Y,N,,20200911,20200911230031
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200911,20200911230031
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200911,20200911230031
DWEQ,ADVISORSHARES TR DORSEY WRIGHT,G,Y,N,,20200911,20200911230031
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200911,20200911230031
FDNI,FIRST TR ETF II DOW JONES  INT,G,Y,N,,20200911,20200911230031
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200911,20200911230031
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200911,20200911230031
HERO,GLOBAL X FDS VIDEO GAMES & ESP,G,Y,N,,20200911,20200911230031
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200911,20200911230031
UFO,PROCURE ETF TR II PROCURE SPAC,G,Y,N,,20200911,20200911230031
VVPR,VIVOPOWER INTERNATIONAL PLC SH,S,Y,N,,20200911,20200911230031
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200914,20200914230041
BLNK,BLINK CHARGING CO COM,S,Y,N,,20200914,20200914230041
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200914,20200914230041
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200914,20200914230041
DWEQ,ADVISORSHARES TR DORSEY WRIGHT,G,Y,N,,20200914,20200914230041
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200914,20200914230041
FDNI,FIRST TR ETF II DOW JONES  INT,G,Y,N,,20200914,20200914230041
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200914,20200914230041
GNOM,GLOBAL X FDS GENOMICS & BIOTEC,G,Y,N,,20200914,20200914230041
HERO,GLOBAL X FDS VIDEO GAMES & ESP,G,Y,N,,20200914,20200914230041
INAQU,INSU ACQUISITION CORP II UNIT,S,Y,N,,20200914,20200914230041
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200914,20200914230041
UFO,PROCURE ETF TR II PROCURE SPAC,G,Y,N,,20200914,20200914230041
VVPR,VIVOPOWER INTERNATIONAL PLC SH,S,Y,N,,20200914,20200914230041
WCLD,WISDOMTREE TR CLOUD COMPUTING,G,Y,N,,20200914,20200914230041
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200915,20200915230033
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200915,20200915230033
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200915,20200915230033
DWEQ,ADVISORSHARES TR DORSEY WRIGHT,G,Y,N,,20200915,20200915230033
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200915,20200915230033
FDNI,FIRST TR ETF II DOW JONES  INT,G,Y,N,,20200915,20200915230033
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200915,20200915230033
HERO,GLOBAL X FDS VIDEO GAMES & ESP,G,Y,N,,20200915,20200915230033
INAQU,INSU ACQUISITION CORP II UNIT,S,Y,N,,20200915,20200915230033
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200915,20200915230033
UFO,PROCURE ETF TR II PROCURE SPAC,G,Y,N,,20200915,20200915230033
VVPR,VIVOPOWER INTERNATIONAL PLC SH,S,Y,N,,20200915,20200915230033
WCLD,WISDOMTREE TR CLOUD COMPUTING,G,Y,N,,20200915,20200915230033
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200916,20200916230036
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200916,20200916230036
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200916,20200916230036
DWEQ,ADVISORSHARES TR DORSEY WRIGHT,G,Y,N,,20200916,20200916230036
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200916,20200916230036
FDNI,FIRST TR ETF II DOW JONES  INT,G,Y,N,,20200916,20200916230036
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200916,20200916230036
INAQU,INSU ACQUISITION CORP II UNIT,S,Y,N,,20200916,20200916230036
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200916,20200916230036
UFO,PROCURE ETF TR II PROCURE SPAC,G,Y,N,,20200916,20200916230036
VVPR,VIVOPOWER INTERNATIONAL PLC SH,S,Y,N,,20200916,20200916230036
WCLD,WISDOMTREE TR CLOUD COMPUTING,G,Y,N,,20200916,20200916230036
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200917,20200917230035
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200917,20200917230035
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200917,20200917230035
DWEQ,ADVISORSHARES TR DORSEY WRIGHT,G,Y,N,,20200917,20200917230035
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200917,20200917230035
FDNI,FIRST TR ETF II DOW JONES  INT,G,Y,N,,20200917,20200917230035
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200917,20200917230035
INAQU,INSU ACQUISITION CORP II UNIT,S,Y,N,,20200917,20200917230035
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200917,20200917230035
UFO,PROCURE ETF TR II PROCURE SPAC,G,Y,N,,20200917,20200917230035
WCLD,WISDOMTREE TR CLOUD COMPUTING,G,Y,N,,20200917,20200917230035
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200918,20200918230037
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200918,20200918230037
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200918,20200918230037
DWEQ,ADVISORSHARES TR DORSEY WRIGHT,G,Y,N,,20200918,20200918230037
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200918,20200918230037
FDNI,FIRST TR ETF II DOW JONES  INT,G,Y,N,,20200918,20200918230037
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200918,20200918230037
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200918,20200918230037
GRIL,MUSCLE MAKER INC COM STK (CA),S,Y,N,,20200918,20200918230037
INAQU,INSU ACQUISITION CORP II UNIT,S,Y,N,,20200918,20200918230037
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200918,20200918230037
WCLD,WISDOMTREE TR CLOUD COMPUTING,G,Y,N,,20200918,20200918230037
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200921,20200921230037
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200921,20200921230037
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200921,20200921230037
CRTDW,CREATD INC WT EXP 09/15/25,S,Y,N,,20200921,20200921230037
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200921,20200921230037
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200921,20200921230037
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200921,20200921230037
GRIL,MUSCLE MAKER INC COM STK (CA),S,Y,N,,20200921,20200921230037
INAQU,INSU ACQUISITION CORP II UNIT,S,Y,N,,20200921,20200921230037
QQQ,INVESCO QQQ TR  UNIT SER 1,G,Y,N,,20200921,20200921230037
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200921,20200921230037
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200922,20200922230007
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200922,20200922230007
CLUB,TOWN SPORTS INTERNATIONAL HOLD,G,Y,N,,20200922,20200922230007
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200922,20200922230007
CRTDW,CREATD INC WT EXP 09/15/25,S,Y,N,,20200922,20200922230007
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200922,20200922230007
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200922,20200922230007
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200922,20200922230007
GRIL,MUSCLE MAKER INC COM STK (CA),S,Y,N,,20200922,20200922230007
INAQU,INSU ACQUISITION CORP II UNIT,S,Y,N,,20200922,20200922230007
QQQ,INVESCO QQQ TR  UNIT SER 1,G,Y,N,,20200922,20200922230007
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200922,20200922230007
SVACU,STARBOARD VALUE ACQUISITION CO,S,Y,N,,20200922,20200922230007
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200923,20200923230040
BTAQU,BURGUNDY TECH AQ CRP US UT CON,S,Y,N,,20200923,20200923230040
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200923,20200923230040
CRTDW,CREATD INC WT EXP 09/15/25,S,Y,N,,20200923,20200923230040
ERESW,EAST RES ACQUISITION CO WT EXP,S,Y,N,,20200923,20200923230040
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200923,20200923230040
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200923,20200923230040
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200923,20200923230040
GRIL,MUSCLE MAKER INC COM STK (CA),S,Y,N,,20200923,20200923230040
INAQU,INSU ACQUISITION CORP II UNIT,S,Y,N,,20200923,20200923230040
QQQ,INVESCO QQQ TR  UNIT SER 1,G,Y,N,,20200923,20200923230040
SAIIU,SOFTWARE ACQUISITION GROUP INC,S,Y,N,,20200923,20200923230040
SLVO,CREDIT SUISSE X-LINKS SILVER S,G,Y,N,,20200923,20200923230040
SVACU,STARBOARD VALUE ACQUISITION CO,S,Y,N,,20200923,20200923230040
AMTX,AEMETIS INC NEW COM STK (NV),G,Y,N,,20200924,20200924230030
CODX,CO-DIAGNOSTICS INC COM,S,Y,N,,20200924,20200924230030
CRTDW,CREATD INC WT EXP 09/15/25,S,Y,N,,20200924,20200924230030
ERESW,EAST RES ACQUISITION CO WT EXP,S,Y,N,,20200924,20200924230030
FAAR,FIRST TRUST VII ALTERNATIVE AB,G,Y,N,,20200924,20200924230030
FPXI,FIRST TR EXCHANGE-TRADED FD II,G,Y,N,,20200924,20200924230030
FRAN,FRANCESCAS HLDGS CORP COM NEW,Q,Y,N,,20200924,20200924230030
GRIL,MUSCLE MAKER INC COM STK (CA),S,Y,N,,20200924,20200924230030
QQQ,INVESCO QQQ TR  UNIT SER 1,G,Y,N,,20200924,20200924230030
