id,effectiveDate,cusip,symbol,description,market,listSource,publicationDate
215348,2020-09-16,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-16
215356,2020-09-16,45782C714,EJUL,Innovator MSCI Emerging Markets Power Buffer ETF - July,NYSE Arca,FINRA,2020-09-16
215360,2020-09-16,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-16
215336,2020-09-16,464286806,EWG,iShares MSCI Germany ETF,NYSE Arca,FINRA,2020-09-16
215346,2020-09-16,37954Y863,GOEX,Global X Gold Explorers ETF (NEW),NYSE Arca,FINRA,2020-09-16
215354,2020-09-16,46435U366,IDRV,iShares Self-Driving EV and Tech ETF,NYSE Arca,FINRA,2020-09-16
215352,2020-09-16,26924G870,ITEQ,BlueStar Israel Technology ETF,NYSE Arca,FINRA,2020-09-16
215342,2020-09-16,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-16
215350,2020-09-16,45409B305,QLS,IQ Hedge Long/Short Tracker ETF,NYSE Arca,FINRA,2020-09-16
215344,2020-09-16,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2020-09-16
215340,2020-09-16,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-16
215338,2020-09-16,74347W114,ZSL,ProShares UltraShort Silver,NYSE Arca,FINRA,2020-09-16
215380,2020-09-17,53656F789,BETZ,Roundhill Sports Betting & iGaming ETF,NYSE Arca,FINRA,2020-09-17
215384,2020-09-17,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-17
215370,2020-09-17,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-17
215378,2020-09-17,45782C714,EJUL,Innovator MSCI Emerging Markets Power Buffer ETF - July,NYSE Arca,FINRA,2020-09-17
215382,2020-09-17,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-17
215376,2020-09-17,46435U366,IDRV,iShares Self-Driving EV and Tech ETF,NYSE Arca,FINRA,2020-09-17
215374,2020-09-17,26924G870,ITEQ,BlueStar Israel Technology ETF,NYSE Arca,FINRA,2020-09-17
215366,2020-09-17,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-17
215372,2020-09-17,45409B305,QLS,IQ Hedge Long/Short Tracker ETF,NYSE Arca,FINRA,2020-09-17
215368,2020-09-17,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2020-09-17
215364,2020-09-17,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-17
215396,2020-09-18,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-18
215406,2020-09-18,53656F789,BETZ,Roundhill Sports Betting & iGaming ETF,NYSE Arca,FINRA,2020-09-18
215410,2020-09-18,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-18
215394,2020-09-18,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-18
215404,2020-09-18,45782C714,EJUL,Innovator MSCI Emerging Markets Power Buffer ETF - July,NYSE Arca,FINRA,2020-09-18
215408,2020-09-18,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-18
215386,2020-09-18,33734X150,FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,NYSE Arca,FINRA,2020-09-18
215402,2020-09-18,46435U366,IDRV,iShares Self-Driving EV and Tech ETF,NYSE Arca,FINRA,2020-09-18
215400,2020-09-18,26924G870,ITEQ,BlueStar Israel Technology ETF,NYSE Arca,FINRA,2020-09-18
215392,2020-09-18,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-18
215398,2020-09-18,45409B305,QLS,IQ Hedge Long/Short Tracker ETF,NYSE Arca,FINRA,2020-09-18
215388,2020-09-18,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-18
215390,2020-09-18,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-18
215424,2020-09-21,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-21
215434,2020-09-21,53656F789,BETZ,Roundhill Sports Betting & iGaming ETF,NYSE Arca,FINRA,2020-09-21
215438,2020-09-21,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-21
215422,2020-09-21,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-21
215432,2020-09-21,45782C714,EJUL,Innovator MSCI Emerging Markets Power Buffer ETF - July,NYSE Arca,FINRA,2020-09-21
215436,2020-09-21,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-21
215414,2020-09-21,33734X150,FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,NYSE Arca,FINRA,2020-09-21
215430,2020-09-21,46435U366,IDRV,iShares Self-Driving EV and Tech ETF,NYSE Arca,FINRA,2020-09-21
215428,2020-09-21,26924G870,ITEQ,BlueStar Israel Technology ETF,NYSE Arca,FINRA,2020-09-21
215420,2020-09-21,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-21
215412,2020-09-21,46137V779,PKB,Invesco Dynamic Building & Construction ETF,NYSE Arca,FINRA,2020-09-21
215426,2020-09-21,45409B305,QLS,IQ Hedge Long/Short Tracker ETF,NYSE Arca,FINRA,2020-09-21
215416,2020-09-21,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-21
215418,2020-09-21,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-21
215456,2020-09-22,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-22
215466,2020-09-22,53656F789,BETZ,Roundhill Sports Betting & iGaming ETF,NYSE Arca,FINRA,2020-09-22
215460,2020-09-22,032108409,DIVO,Amplify CWP Enhanced Dividend Income ETF,NYSE Arca,FINRA,2020-09-22
215470,2020-09-22,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-22
215452,2020-09-22,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-22
215464,2020-09-22,45782C714,EJUL,Innovator MSCI Emerging Markets Power Buffer ETF - July,NYSE Arca,FINRA,2020-09-22
215468,2020-09-22,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-22
215444,2020-09-22,33734X150,FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,NYSE Arca,FINRA,2020-09-22
215440,2020-09-22,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2020-09-22
215462,2020-09-22,46435U366,IDRV,iShares Self-Driving EV and Tech ETF,NYSE Arca,FINRA,2020-09-22
215454,2020-09-22,25460G807,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-22
215450,2020-09-22,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-22
215442,2020-09-22,46137V779,PKB,Invesco Dynamic Building & Construction ETF,NYSE Arca,FINRA,2020-09-22
215458,2020-09-22,45409B305,QLS,IQ Hedge Long/Short Tracker ETF,NYSE Arca,FINRA,2020-09-22
215446,2020-09-22,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-22
215448,2020-09-22,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-22
215490,2020-09-23,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-23
215498,2020-09-23,53656F789,BETZ,Roundhill Sports Betting & iGaming ETF,NYSE Arca,FINRA,2020-09-23
215492,2020-09-23,032108409,DIVO,Amplify CWP Enhanced Dividend Income ETF,NYSE Arca,FINRA,2020-09-23
215476,2020-09-23,97717W786,DOO,WisdomTree international Dividend Ex-Financials Fund,NYSE Arca,FINRA,2020-09-23
215502,2020-09-23,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-23
215486,2020-09-23,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-23
215496,2020-09-23,45782C714,EJUL,Innovator MSCI Emerging Markets Power Buffer ETF - July,NYSE Arca,FINRA,2020-09-23
215500,2020-09-23,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-23
215478,2020-09-23,33734X150,FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,NYSE Arca,FINRA,2020-09-23
215472,2020-09-23,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2020-09-23
215494,2020-09-23,46435U366,IDRV,iShares Self-Driving EV and Tech ETF,NYSE Arca,FINRA,2020-09-23
215488,2020-09-23,25460G807,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-23
215484,2020-09-23,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-23
215474,2020-09-23,46137V779,PKB,Invesco Dynamic Building & Construction ETF,NYSE Arca,FINRA,2020-09-23
215480,2020-09-23,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-23
215482,2020-09-23,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-23
215532,2020-09-24,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-24
215530,2020-09-24,233051879,ASHR,Xtrackers Harvest CSI 300 China,NYSE Arca,FINRA,2020-09-24
215542,2020-09-24,53656F789,BETZ,Roundhill Sports Betting & iGaming ETF,NYSE Arca,FINRA,2020-09-24
215534,2020-09-24,032108409,DIVO,Amplify CWP Enhanced Dividend Income ETF,NYSE Arca,FINRA,2020-09-24
215508,2020-09-24,97717W786,DOO,WisdomTree international Dividend Ex-Financials Fund,NYSE Arca,FINRA,2020-09-24
215548,2020-09-24,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-24
215524,2020-09-24,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-24
215544,2020-09-24,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-24
215512,2020-09-24,33734X150,FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,NYSE Arca,FINRA,2020-09-24
215504,2020-09-24,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2020-09-24
215538,2020-09-24,46435U366,IDRV,iShares Self-Driving EV and Tech ETF,NYSE Arca,FINRA,2020-09-24
215536,2020-09-24,69374H766,INDS,Pacer Benchmark Industrial Real Estate SCTR ETF,NYSE Arca,FINRA,2020-09-24
215528,2020-09-24,25460G807,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-24
215522,2020-09-24,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-24
215526,2020-09-24,277461406,KODK,EASTMAN KODAK COMPANY,NYSE,FINRA,2020-09-24
215546,2020-09-24,66538H385,LCG,Sterling Capital Focus Equity ETF,NYSE Arca,FINRA,2020-09-24
215506,2020-09-24,46137V779,PKB,Invesco Dynamic Building & Construction ETF,NYSE Arca,FINRA,2020-09-24
215510,2020-09-24,46137V316,RTM,Invesco S&P 500 Equal Weight Materials ETF,NYSE Arca,FINRA,2020-09-24
215540,2020-09-24,886364801,SPUS,SP Funds S&P 500 Sharia  ETF,NYSE Arca,FINRA,2020-09-24
215516,2020-09-24,25459W862,SPXL,Direxion Daily S&P 500  Bull 3x Shares,NYSE Arca,FINRA,2020-09-24
215514,2020-09-24,46138G706,TAN,Invesco Solar ETF,NYSE Arca,FINRA,2020-09-24
215518,2020-09-24,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-24
215520,2020-09-24,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-24
215580,2020-09-25,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-25
215578,2020-09-25,233051879,ASHR,Xtrackers Harvest CSI 300 China,NYSE Arca,FINRA,2020-09-25
215582,2020-09-25,032108409,DIVO,Amplify CWP Enhanced Dividend Income ETF,NYSE Arca,FINRA,2020-09-25
215556,2020-09-25,97717W786,DOO,WisdomTree international Dividend Ex-Financials Fund,NYSE Arca,FINRA,2020-09-25
215592,2020-09-25,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-25
215570,2020-09-25,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-25
215588,2020-09-25,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-25
215552,2020-09-25,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2020-09-25
215550,2020-09-25,44183U209,HUSA,Houston American Energy Corp,NYSE American,FINRA,2020-09-25
215584,2020-09-25,69374H766,INDS,Pacer Benchmark Industrial Real Estate SCTR ETF,NYSE Arca,FINRA,2020-09-25
215576,2020-09-25,25460G807,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-25
215568,2020-09-25,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-25
215574,2020-09-25,277461406,KODK,EASTMAN KODAK COMPANY,NYSE,FINRA,2020-09-25
215590,2020-09-25,66538H385,LCG,Sterling Capital Focus Equity ETF,NYSE Arca,FINRA,2020-09-25
215572,2020-09-25,G5785G107,MNK,MALLINCKRODT PUBLIC LIMITED COMPANY,NYSE,FINRA,2020-09-25
215554,2020-09-25,46137V779,PKB,Invesco Dynamic Building & Construction ETF,NYSE Arca,FINRA,2020-09-25
215558,2020-09-25,46137V316,RTM,Invesco S&P 500 Equal Weight Materials ETF,NYSE Arca,FINRA,2020-09-25
215586,2020-09-25,886364801,SPUS,SP Funds S&P 500 Sharia  ETF,NYSE Arca,FINRA,2020-09-25
215562,2020-09-25,25459W862,SPXL,Direxion Daily S&P 500  Bull 3x Shares,NYSE Arca,FINRA,2020-09-25
215560,2020-09-25,46138G706,TAN,Invesco Solar ETF,NYSE Arca,FINRA,2020-09-25
215564,2020-09-25,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-25
215566,2020-09-25,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-25
215634,2020-09-28,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-28
215632,2020-09-28,233051879,ASHR,Xtrackers Harvest CSI 300 China,NYSE Arca,FINRA,2020-09-28
215640,2020-09-28,025072604,AVEM,Avantis Emerging Markets Equity ETF,NYSE Arca,FINRA,2020-09-28
215636,2020-09-28,032108409,DIVO,Amplify CWP Enhanced Dividend Income ETF,NYSE Arca,FINRA,2020-09-28
215608,2020-09-28,97717W786,DOO,WisdomTree international Dividend Ex-Financials Fund,NYSE Arca,FINRA,2020-09-28
215648,2020-09-28,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-28
215624,2020-09-28,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-28
215622,2020-09-28,46429B309,EIDO,iShares MSCI Indonesia ETF,NYSE Arca,FINRA,2020-09-28
215644,2020-09-28,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-28
215604,2020-09-28,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2020-09-28
215602,2020-09-28,44183U209,HUSA,Houston American Energy Corp,NYSE American,FINRA,2020-09-28
215638,2020-09-28,69374H766,INDS,Pacer Benchmark Industrial Real Estate SCTR ETF,NYSE Arca,FINRA,2020-09-28
215630,2020-09-28,25460G807,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-28
215620,2020-09-28,48213W101,JE,JUST ENERGY GROUP INC.,NYSE,FINRA,2020-09-28
215628,2020-09-28,277461406,KODK,EASTMAN KODAK COMPANY,NYSE,FINRA,2020-09-28
215646,2020-09-28,66538H385,LCG,Sterling Capital Focus Equity ETF,NYSE Arca,FINRA,2020-09-28
215626,2020-09-28,G5785G107,MNK,MALLINCKRODT PUBLIC LIMITED COMPANY,NYSE,FINRA,2020-09-28
215606,2020-09-28,46137V779,PKB,Invesco Dynamic Building & Construction ETF,NYSE Arca,FINRA,2020-09-28
215610,2020-09-28,46137V316,RTM,Invesco S&P 500 Equal Weight Materials ETF,NYSE Arca,FINRA,2020-09-28
215642,2020-09-28,886364801,SPUS,SP Funds S&P 500 Sharia  ETF,NYSE Arca,FINRA,2020-09-28
215614,2020-09-28,25459W862,SPXL,Direxion Daily S&P 500  Bull 3x Shares,NYSE Arca,FINRA,2020-09-28
215612,2020-09-28,46138G706,TAN,Invesco Solar ETF,NYSE Arca,FINRA,2020-09-28
215616,2020-09-28,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-28
215618,2020-09-28,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-28
215684,2020-09-29,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-29
215682,2020-09-29,233051879,ASHR,Xtrackers Harvest CSI 300 China,NYSE Arca,FINRA,2020-09-29
215692,2020-09-29,025072604,AVEM,Avantis Emerging Markets Equity ETF,NYSE Arca,FINRA,2020-09-29
215686,2020-09-29,032108409,DIVO,Amplify CWP Enhanced Dividend Income ETF,NYSE Arca,FINRA,2020-09-29
215656,2020-09-29,97717W786,DOO,WisdomTree international Dividend Ex-Financials Fund,NYSE Arca,FINRA,2020-09-29
215700,2020-09-29,25614T309,DSS,"Document Security Systems, Inc.",NYSE American,FINRA,2020-09-29
215674,2020-09-29,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-29
215672,2020-09-29,46429B309,EIDO,iShares MSCI Indonesia ETF,NYSE Arca,FINRA,2020-09-29
215696,2020-09-29,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-29
215652,2020-09-29,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2020-09-29
215650,2020-09-29,44183U209,HUSA,Houston American Energy Corp,NYSE American,FINRA,2020-09-29
215690,2020-09-29,69374H766,INDS,Pacer Benchmark Industrial Real Estate SCTR ETF,NYSE Arca,FINRA,2020-09-29
215680,2020-09-29,25460G807,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-29
215670,2020-09-29,48213W408,JE,Just Energy Group Inc,NYSE,FINRA,2020-09-29
215678,2020-09-29,277461406,KODK,EASTMAN KODAK COMPANY,NYSE,FINRA,2020-09-29
215698,2020-09-29,66538H385,LCG,Sterling Capital Focus Equity ETF,NYSE Arca,FINRA,2020-09-29
215676,2020-09-29,G5785G107,MNK,MALLINCKRODT PUBLIC LIMITED COMPANY,NYSE,FINRA,2020-09-29
215654,2020-09-29,46137V779,PKB,Invesco Dynamic Building & Construction ETF,NYSE Arca,FINRA,2020-09-29
215688,2020-09-29,74255Y888,PREF,Principal Spectrum Preferred Securities Active ETF,NYSE Arca,FINRA,2020-09-29
215660,2020-09-29,46137V316,RTM,Invesco S&P 500 Equal Weight Materials ETF,NYSE Arca,FINRA,2020-09-29
215694,2020-09-29,886364801,SPUS,SP Funds S&P 500 Sharia  ETF,NYSE Arca,FINRA,2020-09-29
215664,2020-09-29,25459W862,SPXL,Direxion Daily S&P 500  Bull 3x Shares,NYSE Arca,FINRA,2020-09-29
215662,2020-09-29,46138G706,TAN,Invesco Solar ETF,NYSE Arca,FINRA,2020-09-29
215666,2020-09-29,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-29
215668,2020-09-29,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-29
215658,2020-09-29,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2020-09-29
215736,2020-09-30,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-09-30
215734,2020-09-30,233051879,ASHR,Xtrackers Harvest CSI 300 China,NYSE Arca,FINRA,2020-09-30
215746,2020-09-30,025072604,AVEM,Avantis Emerging Markets Equity ETF,NYSE Arca,FINRA,2020-09-30
215738,2020-09-30,032108409,DIVO,Amplify CWP Enhanced Dividend Income ETF,NYSE Arca,FINRA,2020-09-30
215708,2020-09-30,97717W786,DOO,WisdomTree international Dividend Ex-Financials Fund,NYSE Arca,FINRA,2020-09-30
215726,2020-09-30,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-30
215724,2020-09-30,46429B309,EIDO,iShares MSCI Indonesia ETF,NYSE Arca,FINRA,2020-09-30
215750,2020-09-30,025072752,ESGA,American Century Sustainable Equity ETF,NYSE Arca,FINRA,2020-09-30
215704,2020-09-30,36467W109,GME,GameStop Corp. Class A,NYSE,FINRA,2020-09-30
215702,2020-09-30,44183U209,HUSA,Houston American Energy Corp,NYSE American,FINRA,2020-09-30
215744,2020-09-30,46435U135,IHAK,iShares Cybersecurity and Tech ETF,NYSE Arca,FINRA,2020-09-30
215742,2020-09-30,69374H766,INDS,Pacer Benchmark Industrial Real Estate SCTR ETF,NYSE Arca,FINRA,2020-09-30
215732,2020-09-30,25460G807,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2020-09-30
215722,2020-09-30,48213W408,JE,Just Energy Group Inc,NYSE,FINRA,2020-09-30
215730,2020-09-30,277461406,KODK,EASTMAN KODAK COMPANY,NYSE,FINRA,2020-09-30
215752,2020-09-30,66538H385,LCG,Sterling Capital Focus Equity ETF,NYSE Arca,FINRA,2020-09-30
215728,2020-09-30,G5785G107,MNK,MALLINCKRODT PUBLIC LIMITED COMPANY,NYSE,FINRA,2020-09-30
215706,2020-09-30,46137V779,PKB,Invesco Dynamic Building & Construction ETF,NYSE Arca,FINRA,2020-09-30
215740,2020-09-30,74255Y888,PREF,Principal Spectrum Preferred Securities Active ETF,NYSE Arca,FINRA,2020-09-30
215712,2020-09-30,46137V316,RTM,Invesco S&P 500 Equal Weight Materials ETF,NYSE Arca,FINRA,2020-09-30
215748,2020-09-30,886364801,SPUS,SP Funds S&P 500 Sharia  ETF,NYSE Arca,FINRA,2020-09-30
215716,2020-09-30,25459W862,SPXL,Direxion Daily S&P 500  Bull 3x Shares,NYSE Arca,FINRA,2020-09-30
215714,2020-09-30,46138G706,TAN,Invesco Solar ETF,NYSE Arca,FINRA,2020-09-30
215718,2020-09-30,25459W540,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-30
215720,2020-09-30,25460G849,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares (based on the NYSE 20 Year Plus Treasury Bond Index;,NYSE Arca,FINRA,2020-09-30
215710,2020-09-30,78464A714,XRT,SPDR S&P Retail ETF,NYSE Arca,FINRA,2020-09-30
215780,2020-10-01,00165C104,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,FINRA,2020-10-01
215792,2020-10-01,025072604,AVEM,Avantis Emerging Markets Equity ETF,NYSE Arca,FINRA,2020-10-01
215782,2020-10-01,032108409,DIVO,Amplify CWP Enhanced Dividend Income ETF,NYSE Arca,FINRA,2020-10-01
215760,2020-10-01,97717W786,DOO,WisdomTree international Dividend Ex-Financials Fund,NYSE Arca,FINRA,2020-10-01
